MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,San Diego,San Francisco,Los Angeles,San Jose,Fresno,Sacramento
4.0625,18.0,5.259541984732825,0.8969465648854962,818.0,3.122137404580153,38.46,-121.43,1.003,746.0946867801474,115.30297440688496,567.2170247602729,131.0057936080797,240.03492037994903,14.636076936303281
4.35,21.0,5.93687707641196,0.9667774086378738,988.0,3.2823920265780733,38.47,-121.43,0.962,747.0336364592014,116.03617845806198,568.1684961184521,132.0641499196693,240.91701581853877,13.615315548254134
4.1597,16.0,5.214592274678112,0.9570815450643777,787.0,3.3776824034334765,38.47,-121.44,0.959,747.5001029087068,115.38521664974834,568.6191801142651,131.80085641094342,241.4471233071077,13.2810669696907
3.3608,5.0,5.00972590627763,1.0415561450044208,3139.0,2.775419982316534,38.47,-121.44,1.089,747.5001029087068,115.38521664974834,568.6191801142651,131.80085641094342,241.4471233071077,13.2810669696907
3.5461,10.0,5.029411764705882,1.0147058823529411,2499.0,2.826923076923077,38.46,-121.44,1.036,746.5618019573558,114.6477589520404,567.668524720965,130.7403321907398,240.56704440978538,14.325621200599324
4.9516,3.0,7.338559163867115,1.1590145576707727,16305.0,3.043113101903695,38.43,-121.44,1.537,743.7497580494958,112.47233499012034,564.8200832477193,127.5640136470307,237.93844980232493,17.509158829061462
3.0833,24.0,6.42,1.108,1966.0,7.864,38.34,-121.41,1.625,733.9171858222585,108.437325228141,554.925968573608,118.98806814023376,228.49728651357862,27.851648457720493
4.4519,32.0,5.78714859437751,1.0481927710843373,629.0,2.5261044176706826,38.37,-121.45,1.375,738.6125145300626,107.60716781381763,559.599336324388,120.95620009516018,233.28839607109276,23.844189814975508
2.0048,36.0,4.734375,0.99609375,569.0,2.22265625,38.34,-121.5,0.729,738.2066154273855,102.11757916754166,559.0981969147679,116.44542446054001,233.54747584020282,26.86911870992527
2.8616,47.0,6.4036697247706424,1.165137614678899,630.0,2.889908256880734,38.29,-121.54,0.925,735.5123666014911,95.98298649040021,556.3147347404273,110.1202318071824,231.7069089687499,32.66678694870639
2.9744,43.0,6.070063694267516,1.0414012738853504,996.0,3.171974522292994,38.26,-121.56,1.368,733.7248515047567,92.61374817386327,554.4843880127037,106.43322759949463,230.447686002506,36.214061761048775
1.6458,52.0,4.2924528301886795,1.0,429.0,2.0235849056603774,38.26,-121.51,0.528,731.2830935017995,96.20801468824577,552.0902116383924,107.69963271064107,227.47778354068893,35.78610331441964
2.4353,36.0,5.717213114754099,1.0819672131147542,700.0,2.8688524590163933,38.19,-121.57,1.625,727.7930822815232,87.59202720034163,548.4957795544683,98.71227031842638,225.45954262374372,44.03966745071427
3.3398,19.0,5.409944751381215,1.196685082872928,2150.0,2.3756906077348066,38.1,-121.7,0.897,726.1689469121601,72.71195210262411,546.7706271536706,86.27861916476606,226.88500799868802,56.47374034989581
5.8324,17.0,6.457960644007156,1.0608228980322003,1734.0,3.1019677996422184,36.9,-121.29,3.742,598.670228405107,139.4035824406538,419.90680413561023,71.89903223102536,134.98987737013988,187.847031288456
4.025,21.0,5.478935698447893,1.048780487804878,1753.0,3.8869179600886916,36.89,-121.37,2.938,602.4479905172238,135.2398301433899,423.8812799125911,67.67291432916682,141.92246120274737,188.41511436852883
4.6477,27.0,6.098214285714286,1.2410714285714286,1230.0,3.6607142857142856,36.92,-121.47,2.659,610.8057569252903,126.80422007589199,432.3944301184716,59.36723369740588,151.14611758919085,184.77394130509157
2.6719,23.0,5.159754224270353,1.1136712749615976,1862.0,2.860215053763441,36.85,-121.53,1.936,608.5560689338956,129.4735272998144,430.51338372240383,62.813637921520076,155.69386846601628,192.5705915261356
2.625,36.0,6.029585798816568,0.9940828402366864,602.0,3.562130177514793,36.86,-121.51,2.1,608.187390823807,129.67814259747902,430.05714103190303,62.778804163664205,154.00297869304694,191.43810191190997
4.7813,21.0,5.741176470588235,1.0487394957983194,1862.0,3.1294117647058823,36.88,-121.6,2.415,615.2166495021058,123.08866745420056,437.2704795784471,56.92451076563165,162.1670749452903,189.4370128893615
4.2333,20.0,6.1981566820276495,1.0599078341013826,731.0,3.3686635944700463,36.81,-121.5,3.633,603.468666729572,134.63246997999008,425.47537647366653,68.00075762133585,152.77291723339437,196.99354809309008
3.1375,11.0,4.716374269005848,0.97953216374269,1617.0,4.728070175438597,36.86,-121.45,1.462,604.6285912598793,133.0335075608755,426.33944052428933,65.76220251891472,148.68245959545175,191.47300621455432
2.6818,41.0,4.680851063829787,1.127659574468085,389.0,4.138297872340425,36.86,-121.42,2.25,602.8599513473594,134.75820264796542,424.49444394324945,67.36206961990655,146.02278553782057,191.54497624757838
2.8839,11.0,4.591397849462366,1.0591397849462365,1474.0,3.9623655913978495,36.85,-121.41,1.459,601.4374740544729,136.18143205640575,423.0756170933183,68.78598220617036,145.04585079240704,192.68817310493813
2.6598,50.0,4.803603603603603,1.1045045045045045,1768.0,3.1855855855855855,36.85,-121.4,1.573,600.8494559319232,136.76274333118138,422.4625034319509,69.33422133255215,144.1587597678864,192.7240597397258
2.9554,52.0,5.068119891008174,1.0899182561307903,1215.0,3.310626702997275,36.84,-121.4,1.365,600.0149203272998,137.60476034589638,421.6567325745806,70.20997125648465,144.07614127512346,193.83500616346882
3.0912,40.0,4.396261682242991,1.0018691588785047,1430.0,2.6728971962616823,36.84,-121.4,1.553,600.0149203272998,137.60476034589638,421.6567325745806,70.20997125648465,144.07614127512346,193.83500616346882
3.7049,23.0,5.239644970414201,1.0532544378698225,1105.0,3.269230769230769,36.84,-121.41,1.922,600.6038300506852,137.02694494498462,422.27109473990816,69.66855260682644,144.96385352273094,193.79932051733914
1.9405,36.0,4.925490196078432,1.0588235294117647,910.0,3.5686274509803924,36.86,-121.4,1.454,601.6848863275604,135.92460614766807,423.2696594730539,68.4653288646992,144.249901191555,191.61312494634993
3.7316,13.0,5.508701472556894,1.0468540829986612,2903.0,3.8862115127175367,36.85,-121.38,1.924,599.6758543137536,137.93502538228438,421.2394364147824,70.45140100029407,142.38470089943402,192.80784948145353
4.1875,6.0,5.816358024691358,1.0324074074074074,2061.0,3.1805555555555554,36.84,-121.38,2.176,598.8395341795454,138.77008235385736,420.4311644389354,71.31357670318913,142.30081897372432,193.91832691999772
3.5714,11.0,5.575418994413408,1.0670391061452513,1023.0,2.857541899441341,36.84,-121.37,2.43,598.2530625475825,139.35750790912147,419.81996769501916,71.87544460613984,141.41321022253246,193.9659568963901
3.6354,17.0,5.457380457380458,1.0644490644490645,1487.0,3.0914760914760913,36.84,-121.38,2.212,598.8395341795454,138.77008235385736,420.4311644389354,71.31357670318913,142.30081897372432,193.91832691999772
4.76,14.0,6.096666666666667,1.02,1951.0,3.2516666666666665,36.83,-121.37,2.16,597.4167432251551,140.1929875209291,419.01182795685486,72.73781161217723,141.3373821986009,195.0761862377839
3.067,11.0,5.659021406727828,1.1299694189602447,1749.0,2.6743119266055047,36.83,-121.4,2.079,599.1812832524929,138.4505864037464,420.8523548572437,71.09232521648586,144.00206038288465,194.94596401874372
4.005,7.0,4.966767371601208,1.0211480362537764,1143.0,3.4531722054380665,36.84,-121.44,1.804,602.3753971921207,135.31337714075067,424.1204386639954,68.08780844272167,147.62718716483437,193.71618819053955
2.3125,7.0,5.348684210526316,1.069078947368421,677.0,2.226973684210526,36.85,-121.42,1.708,602.0263005420082,135.60339591246446,423.68977808650044,68.24486599510816,145.93298186596527,192.65629502916315
3.6333,30.0,5.431578947368421,0.9473684210526315,288.0,3.031578947368421,36.79,-121.32,2.025,591.1379544824874,146.47166662590945,412.72172619850096,78.99686411900424,136.67136881683524,199.80693652142307
5.0871,7.0,6.401388888888889,1.0291666666666666,1660.0,2.3055555555555554,36.81,-121.36,2.905,595.1584569557947,142.45567023860687,416.78582411205684,75.03123481965795,140.32267381867257,197.3474580829244
4.1528,15.0,7.389355742296919,1.2016806722689075,1289.0,3.6106442577030813,36.76,-121.34,3.368,589.811724404838,147.84542482263026,411.5366892044193,80.52366230575072,138.37866772450207,203.00792527975364
2.2132,23.0,7.596153846153846,1.3461538461538463,166.0,3.1923076923076925,36.72,-121.06,1.0,570.1757876757187,168.03650236853534,391.3399049092955,100.52588547635344,113.45709185265389,210.50280336460594
3.2292,52.0,7.075313807531381,1.2594142259414225,618.0,2.585774058577406,36.47,-120.95,2.25,542.6226676692478,194.99654246300605,364.18240863479554,127.47693677045471,107.99175381069259,239.65552441117666
6.1287,4.0,6.791896869244936,1.0810313075506446,10450.0,3.2074892572130143,34.01,-117.75,2.896,153.9600699597359,593.2835461157337,45.73625837104236,525.7711183875579,355.1023636909021,608.9720473304454
8.4411,2.0,10.296296296296296,1.1666666666666667,179.0,3.314814814814815,33.97,-117.78,5.00001,150.85508757137794,594.6014425594576,43.706858619048134,527.0656067693751,357.5399121956303,611.2680373434346
5.7763,14.0,6.847746650426309,1.048721071863581,3108.0,3.7856272838002436,33.99,-117.72,2.067,150.90457471535623,596.8028213692545,48.75814345829479,529.2927222987292,358.42963914219746,612.3312485721622
6.7172,3.0,11.287383177570094,1.6179906542056075,2497.0,2.917056074766355,33.98,-117.76,2.924,151.18915329505657,595.0610969033784,45.298378080427675,527.5342749857542,357.5062892308324,611.3026595004584
5.6501,4.0,6.162349968414403,1.104232469993683,4662.0,2.9450410612760582,33.97,-117.74,2.549,149.4786605922619,597.1374509811669,47.31851687228604,529.6132149141583,359.39924880448217,613.2253698184388
5.228,16.0,6.569451309935739,1.0192782995551162,6931.0,3.426099851705388,33.97,-117.72,1.878,148.82046162320594,598.4095482263135,49.12853714889697,530.8916456315582,360.3390047230858,614.2095299805867
3.851,10.0,4.936789449749886,1.035925420645748,6474.0,2.9440654843110505,33.97,-117.71,1.372,148.4989835121035,599.0466124850554,50.03446245827686,531.5320079002706,360.8113816413441,614.7029758387404
6.2141,4.0,6.716019417475728,1.0784789644012944,3941.0,3.1885113268608416,33.92,-117.7,2.522,142.9671424456361,603.7105370403308,52.2398630914262,536.181104212827,366.06257117819735,619.8961244376972
7.5839,13.0,8.268907563025211,1.0672268907563025,364.0,3.0588235294117645,33.95,-117.75,4.269,147.74954453649704,598.1177504185472,46.9083365685322,530.5838798761386,360.8519553067151,614.6193880840817
5.1165,40.0,5.747368421052632,1.1210526315789473,457.0,2.405263157894737,33.94,-117.76,1.842,147.06735418485158,598.2948674265043,46.304186419672924,530.7552818804955,361.35115901567787,615.0748779357045
2.725,28.0,5.484732824427481,1.1259541984732824,724.0,2.763358778625954,34.09,-117.69,1.402,160.50759666830118,590.7706444586803,51.1727903740419,523.3222210548779,350.4048891880342,604.483408158204
3.7802,10.0,5.087403598971722,1.167095115681234,1117.0,2.87146529562982,34.08,-117.7,1.073,159.73845299363802,590.9140571383884,50.17707493758602,523.4552045485776,350.85675449346405,604.9112154045735
3.625,25.0,5.305555555555555,1.021604938271605,1098.0,3.388888888888889,34.09,-117.7,1.218,160.79393754883895,590.1228479455261,50.25488750558933,522.6696329880964,349.91447746265186,603.9796994704583
2.5972,29.0,4.037974683544304,0.8955696202531646,1216.0,3.848101265822785,34.08,-117.71,1.343,160.0315883040177,590.267709681051,49.257730722253335,522.8042599931724,350.36925868542403,604.4091262952408
3.8875,31.0,5.15406162464986,1.0644257703081232,1187.0,3.3249299719887957,34.07,-117.71,1.292,158.9788539890578,591.0607351513132,49.20336561286255,523.5919093644137,351.3137756149694,605.3419605850255
4.5185,30.0,5.828767123287672,1.058904109589041,2129.0,2.9164383561643836,34.08,-117.69,1.425,159.4501830110504,591.5610660769013,51.09648323239859,524.1068935784715,351.3459100341545,605.4142107673667
3.7083,35.0,5.858181818181818,1.0163636363636364,1970.0,3.581818181818182,34.07,-117.69,1.31,158.39351612010682,592.3525173334777,51.04428990857273,524.8927460043108,352.28792596568496,606.3456218167718
3.8586,34.0,5.385126162018592,0.9814077025232404,2470.0,3.2802124833997346,34.07,-117.69,1.36,158.39351612010682,592.3525173334777,51.04428990857273,524.8927460043108,352.28792596568496,606.3456218167718
3.2344,14.0,5.248730964467005,1.1243654822335025,2026.0,2.5710659898477157,34.08,-117.69,1.282,159.4501830110504,591.5610660769013,51.09648323239859,524.1068935784715,351.3459100341545,605.4142107673667
3.6,24.0,5.351648351648351,0.9945054945054945,1286.0,3.532967032967033,34.07,-117.71,1.393,158.9788539890578,591.0607351513132,49.20336561286255,523.5919093644137,351.3137756149694,605.3419605850255
4.1448,33.0,5.961734693877551,1.0089285714285714,2769.0,3.5318877551020407,34.08,-117.7,1.373,159.73845299363802,590.9140571383884,50.17707493758602,523.4552045485776,350.85675449346405,604.9112154045735
3.7969,33.0,5.122112211221122,0.9504950495049505,1326.0,4.376237623762377,34.07,-117.7,1.284,158.68373951937463,591.7062950014548,50.1238146171537,524.2419547958684,351.80002127457453,605.8433381002969
2.7986,29.0,4.409090909090909,1.1414141414141414,649.0,3.2777777777777777,34.06,-117.69,1.144,157.33761104114106,593.1449941067501,51.016284413121696,525.6797730407736,353.2309290213715,607.277638506816
2.5536,25.0,4.510791366906475,1.038369304556355,1337.0,3.2062350119904077,34.06,-117.69,1.44,157.33761104114106,593.1449941067501,51.016284413121696,525.6797730407736,353.2309290213715,607.277638506816
2.3049,25.0,3.641843971631206,1.0797872340425532,2271.0,4.026595744680851,34.06,-117.7,1.5,157.6298126041397,592.4995574083582,50.095184854908354,525.0298784312079,352.74426986595915,606.7760647613067
2.9107,7.0,5.545454545454546,1.0984848484848484,431.0,3.265151515151515,34.06,-117.7,0.953,157.6298126041397,592.4995574083582,50.095184854908354,525.0298784312079,352.74426986595915,606.7760647613067
1.4722,27.0,3.9831460674157304,1.1760299625468165,1970.0,3.689138576779026,34.06,-117.71,0.913,157.92693115811238,591.8547841844855,49.17409025703521,524.3807308894108,352.2592690164583,606.2753971595362
2.5395,25.0,4.970588235294118,1.2379679144385027,1070.0,2.8609625668449197,34.05,-117.68,1.875,155.99324935930792,594.583806625099,51.93378554289659,527.1177142362735,354.6619809740673,608.7120273389462
4.3264,10.0,5.1652892561983474,1.0082644628099173,1055.0,2.90633608815427,34.05,-117.69,1.289,156.28248321544416,593.9384922917313,51.01250658288711,526.4679694199964,354.17491131645176,608.2102580532435
4.7357,24.0,6.016985138004246,0.9978768577494692,1815.0,3.8535031847133756,34.05,-117.7,1.625,156.57668813105798,593.2938402494797,50.091227883832794,525.8189701797178,353.6894924041653,607.7093926066439
3.625,16.0,4.404833836858006,0.8912386706948641,912.0,2.7552870090634443,34.06,-117.71,1.604,157.92693115811238,591.8547841844855,49.17409025703521,524.3807308894108,352.2592690164583,606.2753971595362
2.5735,20.0,4.742203742203742,0.9230769230769231,1545.0,3.212058212058212,34.05,-117.71,1.305,156.8758361352736,592.6498526663463,49.16994946944809,525.1707192863178,353.20573104815776,607.2094332411561
2.7321,31.0,4.703389830508475,1.1144067796610169,1662.0,3.5211864406779663,34.05,-117.72,1.043,157.1798990019797,592.0065317175197,48.24867136509073,524.5232195211634,352.723634073416,606.7103822021127
4.0614,8.0,4.6725888324873095,1.0380710659898478,1243.0,3.1548223350253806,34.05,-117.72,1.07,157.1798990019797,592.0065317175197,48.24867136509073,524.5232195211634,352.723634073416,606.7103822021127
4.0096,5.0,5.061293984108967,1.0170261066969353,2028.0,2.3019296254256525,34.04,-117.69,1.826,155.2281484926233,594.7330078000618,51.032961798392165,527.2573298978086,355.1198650418532,609.1434776870512
3.5954,13.0,5.387195121951219,1.0416666666666667,2870.0,2.9166666666666665,34.04,-117.7,1.63,155.52438240120668,594.0891394319026,50.11194954861243,526.6092247903363,354.63568110150413,608.6433188706169
4.625,20.0,6.25,0.9935897435897436,1054.0,3.378205128205128,34.04,-117.71,2.221,155.82558567206192,593.4459364994515,49.19094959742219,525.9618692972285,354.15315394416774,608.1440660675512
2.9811,17.0,5.747545582047686,1.0280504908835906,1859.0,2.6072931276297333,34.04,-117.71,2.318,155.82558567206192,593.4459364994515,49.19094959742219,525.9618692972285,354.15315394416774,608.1440660675512
5.6029,17.0,6.058455114822547,0.9937369519832986,1652.0,3.4488517745302714,34.03,-117.72,1.618,155.0844482734747,593.6012809015281,48.316840920662536,526.1084679854035,354.6218945160264,608.5816531527843
6.5958,17.0,6.95703125,1.0234375,860.0,3.359375,34.02,-117.72,2.368,154.03807331146567,594.400166827207,48.389231789572946,526.9028196710608,355.5724389591677,609.5181743826588
4.125,36.0,6.030927835051546,1.0103092783505154,1213.0,3.1262886597938144,34.01,-117.73,2.13,153.3101587260731,594.5605430749544,47.56992298533793,527.0551542217619,356.0483887289116,609.95995758505
5.4824,15.0,6.551051051051051,1.0360360360360361,2410.0,3.6186186186186187,34.0,-117.72,1.797,151.94811718601693,596.0009410877033,48.610055252576544,528.494951984939,357.4763186843441,611.3929747835492
5.7338,5.0,5.804012345679013,0.8950617283950617,2335.0,3.603395061728395,34.0,-117.68,2.254,150.71956397245356,598.5625725669329,52.271779143224336,531.0716016270936,359.39018384628827,613.3805546451853
2.5781,28.0,5.48062015503876,1.193798449612403,561.0,4.348837209302325,34.0,-117.69,1.116,151.01907266434756,597.9211618795116,51.35601944357717,530.426308737504,358.90924067051554,612.8823022450131
5.7021,15.0,6.437007874015748,0.9330708661417323,2711.0,3.557742782152231,34.0,-117.7,1.931,151.32368832783658,597.2804182986689,50.4404709342894,529.7817676628813,358.4299443360254,612.3849533285515
3.6361,17.0,5.690134529147982,1.0878923766816144,7343.0,3.2928251121076233,34.02,-117.71,1.577,153.72768764986495,595.0411339132728,49.30820565558309,527.5476332487833,356.0508516399185,610.015110981228
3.4267,11.0,5.128698224852071,1.1079881656804733,2163.0,3.1997041420118344,34.03,-117.71,1.644,154.77619696102752,594.2430316030967,49.23705847236607,526.7541756881199,355.10153001362704,609.0792928915854
4.7056,20.0,5.904137931034483,0.973103448275862,4861.0,3.352413793103448,34.03,-117.67,1.655,153.59314851991334,596.816698488098,52.91833842240228,529.3445152535231,357.03663193636874,611.0789112685933
3.0396,16.0,4.83756345177665,1.1302876480541455,1946.0,3.292724196277496,34.03,-117.68,1.243,153.88135900623084,596.1722864816103,51.99796134168222,528.6958095775802,356.5503859339454,610.5776522181155
3.4184,20.0,4.721481481481481,1.045925925925926,3690.0,2.7333333333333334,34.03,-117.69,1.625,154.1746231437596,595.5285365599747,51.077620945593004,528.0478492536769,356.0657824634087,610.0772946544039
3.2073,20.0,4.76332899869961,1.0110533159947985,5718.0,3.717815344603381,34.01,-117.68,1.235,151.7726678668649,597.764807072088,52.156966139304565,530.2785246203176,358.44263593233046,612.4456621195488
2.3,30.0,5.015444015444015,1.106177606177606,2170.0,4.1891891891891895,34.01,-117.69,0.956,152.07006784208298,597.122617630179,51.239263588074266,529.6323438352505,357.9604778281475,611.9467096497035
4.1719,24.0,5.063725490196078,0.9264705882352942,486.0,2.3823529411764706,34.15,-117.68,2.135,166.59642461459708,586.7031641553306,53.02958627773168,519.2980028199843,345.2798353407324,599.4204567122707
8.5282,25.0,7.831050228310502,1.1073059360730593,1284.0,2.9315068493150687,34.15,-117.66,3.601,166.06957580630655,588.011499761504,54.833239873851205,520.617667585144,346.2842142781127,600.4410164277102
6.4559,16.0,7.641160949868074,1.0659630606860158,1165.0,3.073878627968338,34.15,-117.64,3.929,165.56185325182372,589.3224175096971,56.6393280875464,521.9402279120407,347.2951340548484,601.4651651515142
6.7813,4.0,7.037931034482758,0.996551724137931,1996.0,3.4413793103448276,34.15,-117.68,2.863,166.59642461459708,586.7031641553306,53.02958627773168,519.2980028199843,345.2798353407324,599.4204567122707
6.9532,4.0,7.2701062215478,1.054628224582701,1871.0,2.8391502276176026,34.14,-117.68,2.77,165.53305876584065,587.4865282296116,52.81578829018927,520.0745786844333,346.2134249882797,600.3468255451733
7.0844,11.0,7.83585313174946,1.0129589632829374,1488.0,3.2138228941684663,34.14,-117.66,3.25,165.0027526006919,588.7932825832243,54.62671213228173,521.3924380583799,347.2152244235496,601.3659383203269
6.9418,8.0,6.741035856573705,1.0079681274900398,857.0,3.414342629482072,34.14,-117.66,3.105,165.0027526006919,588.7932825832243,54.62671213228173,521.3924380583799,347.2152244235496,601.3659383203269
8.0103,20.0,8.856140350877194,1.0912280701754387,965.0,3.3859649122807016,34.15,-117.66,3.955,166.06957580630655,588.011499761504,54.833239873851205,520.617667585144,346.2842142781127,600.4410164277102
8.6573,16.0,7.598615916955017,0.9930795847750865,949.0,3.283737024221453,34.14,-117.65,3.54,164.74479977144006,589.447630742102,55.53293046789673,522.0524570542811,347.71857996637374,601.8768417498857
7.9627,8.0,8.234463276836157,1.0480225988700564,1271.0,3.5903954802259888,34.13,-117.69,3.454,164.74443122069528,587.6193373882847,51.71651644723963,520.1954366501759,346.650918605215,600.7663386582012
7.7234,10.0,8.016901408450705,1.019718309859155,1221.0,3.4394366197183097,34.13,-117.67,3.041,164.20102674133855,588.9232105124574,53.53316171447786,521.5100312766383,347.6468591651747,601.782206458928
6.3842,17.0,7.933660933660934,0.995085995085995,1289.0,3.167076167076167,34.13,-117.66,3.071,163.93652900197074,589.5761228911376,54.44211573148237,522.1684241238096,348.14729528891615,602.2914908387258
5.3525,15.0,6.6849894291754755,1.0465116279069768,1145.0,2.4207188160676534,34.12,-117.67,1.917,163.13717331895174,589.707892361404,53.36784511031176,522.2881272452206,348.58126146921745,602.7091068078588
6.075,19.0,7.8487229862475445,1.0884086444007859,1523.0,2.9921414538310414,34.13,-117.66,2.541,163.93652900197074,589.5761228911376,54.44211573148237,522.1684241238096,348.14729528891615,602.2914908387258
8.8204,22.0,7.449180327868852,0.9114754098360656,933.0,3.059016393442623,34.12,-117.66,3.905,162.87091678600308,590.3600164784139,54.27967442675145,522.9456203700507,349.0804183776014,603.2176710800678
8.4839,9.0,7.912244897959184,1.0,1815.0,3.704081632653061,34.14,-117.65,4.067,164.74479977144006,589.447630742102,55.53293046789673,522.0524570542811,347.71857996637374,601.8768417498857
5.9328,24.0,7.02317880794702,0.9801324503311258,913.0,3.0231788079470197,34.13,-117.65,2.559,163.67686545315314,590.2296829272486,55.351463013988955,522.8275436399113,348.64936587112743,602.8016724896293
6.2083,17.0,7.403940886699507,1.0517241379310345,1291.0,3.1798029556650245,34.12,-117.65,2.427,162.60952105351575,591.012789302563,55.19180510558975,523.6038415367376,349.5812093293461,603.7271326250351
6.0758,4.0,6.520361990950226,1.1689291101055808,1479.0,2.230769230769231,34.12,-117.63,2.268,162.10140562141802,592.3202724637322,57.016912659354475,524.9224570102529,350.5876653101388,604.7487384366772
5.8407,18.0,7.510416666666667,1.1125,1682.0,3.504166666666667,34.12,-117.64,2.029,162.35300960224254,591.6662086798722,56.104222439854105,524.2627879962303,350.0836273068851,604.2374891676972
3.6219,29.0,4.698234349919743,1.0176565008025682,1710.0,2.744783306581059,34.11,-117.65,1.766,161.54277826565087,591.7969456830854,55.054146487122445,524.3813453650357,350.514101906488,604.6532192660907
2.5868,16.0,5.617414248021108,1.108179419525066,932.0,2.45910290237467,34.11,-117.64,1.469,161.28454005767782,592.4495798080513,55.968915221626375,525.0393959773243,351.0152451606834,605.162857375375
4.2969,30.0,5.864035087719298,0.9385964912280702,1404.0,3.0789473684210527,34.11,-117.63,1.656,161.03123703979836,593.1028593851344,56.883883711067305,525.6981705106434,351.51800807451923,605.6733882204711
2.6929,16.0,4.942973523421589,1.0631364562118126,794.0,1.6171079429735233,34.11,-117.69,1.193,162.6246060041788,589.1929067075442,51.397282564885785,521.7564370000536,348.525864984334,602.6236395362891
5.7214,16.0,6.231428571428571,0.9171428571428571,1133.0,3.237142857142857,34.12,-117.68,2.594,163.40826688942414,589.0564191128982,52.45633288064316,521.631364922101,348.0837456390423,602.2014420871384
5.5292,16.0,6.875,1.0150862068965518,1414.0,3.0474137931034484,34.11,-117.68,2.086,162.34686625010028,589.8429375041014,52.311143687831304,522.4115644644414,349.0204598084386,603.1296840186371
6.1195,16.0,7.75251509054326,1.0885311871227363,1726.0,3.4728370221327967,34.12,-117.66,2.511,162.87091678600308,590.3600164784139,54.27967442675145,522.9456203700507,349.0804183776014,603.2176710800678
5.0681,19.0,5.939655172413793,1.139655172413793,1635.0,2.8189655172413794,34.11,-117.66,2.305,161.8059280320204,591.1449591548894,54.13958764199509,523.7240214094259,350.0145852740574,604.1444761573491
6.5587,27.0,6.227642276422764,0.9214092140921409,1071.0,2.902439024390244,34.12,-117.65,2.39,162.60952105351575,591.012789302563,55.19180510558975,523.6038415367376,349.5812093293461,603.7271326250351
5.3368,28.0,7.241558441558442,0.961038961038961,1140.0,2.961038961038961,34.11,-117.65,2.335,161.54277826565087,591.7969456830854,55.054146487122445,524.3813453650357,350.514101906488,604.6532192660907
2.6074,17.0,4.43801652892562,1.2219598583234947,1722.0,2.0330578512396693,34.1,-117.69,1.375,161.5657424295747,589.9812566171876,51.27310367152494,522.5387337489681,349.464871465875,603.5532168043234
2.8326,11.0,4.560148056755089,1.107958050586058,3841.0,2.3695249845774216,34.1,-117.68,1.63,161.2861466125413,590.6304989444852,52.189246556599045,523.19296110843,349.9581987859967,604.0585445651407
3.875,28.0,5.767123287671233,1.1324200913242009,601.0,2.7442922374429224,34.1,-117.67,1.74,161.01141586412766,591.2803963759692,53.10555795483081,523.847924739753,350.4531731697116,604.5647741197603
4.3438,19.0,5.181500872600349,1.0558464223385688,1326.0,2.3141361256544504,34.1,-117.67,1.557,161.01141586412766,591.2803963759692,53.10555795483081,523.847924739753,350.4531731697116,604.5647741197603
3.6,19.0,5.24223602484472,1.1335403726708075,622.0,1.9316770186335404,34.1,-117.65,1.364,160.4766490869106,592.5821479004146,54.93865252830077,525.1600497686104,351.4480352481249,605.579929538515
3.4634,37.0,5.505586592178771,0.9636871508379888,939.0,2.622905027932961,34.1,-117.66,1.453,160.7415751322108,591.9309467470372,54.02202928281656,524.5036218779161,350.9497876429786,605.0719031993166
2.2429,26.0,3.4608208955223883,1.0317164179104477,1109.0,2.0690298507462686,34.1,-117.66,1.5,160.7415751322108,591.9309467470372,54.02202928281656,524.5036218779161,350.9497876429786,605.0719031993166
2.4667,30.0,4.234782608695652,0.9884057971014493,1014.0,2.9391304347826086,34.1,-117.65,1.06,160.4766490869106,592.5821479004146,54.93865252830077,525.1600497686104,351.4480352481249,605.579929538515
2.9812,22.0,4.8955696202531644,1.0569620253164558,773.0,2.4462025316455698,34.09,-117.68,1.488,160.22612150173367,591.4190992671016,52.09080500370982,523.9755494983868,350.8969543556002,604.9880208772796
2.7266,17.0,4.038391224862888,1.1480804387568555,2417.0,2.209323583180987,34.09,-117.67,1.01,159.94953773942697,592.0682102010076,53.0089255795641,524.6296155458328,351.390666014196,605.4935353620441
3.6667,26.0,6.122340425531915,1.0638297872340425,593.0,3.154255319148936,34.09,-117.66,1.663,159.67787080167344,592.7179750979241,53.92714668178562,525.2844164351039,351.8860172284772,605.99994935037
3.2321,20.0,5.3755458515283845,1.0829694323144106,1117.0,2.438864628820961,34.09,-117.66,1.625,159.67787080167344,592.7179750979241,53.92714668178562,525.2844164351039,351.8860172284772,605.99994935037
3.0357,23.0,4.470219435736677,0.9811912225705329,954.0,2.9905956112852663,34.09,-117.66,1.515,159.67787080167344,592.7179750979241,53.92714668178562,525.2844164351039,351.8860172284772,605.99994935037
4.3958,33.0,5.936893203883495,0.9611650485436893,1209.0,2.9344660194174756,34.09,-117.65,1.456,159.41114582860502,593.3683918026663,54.84546325278799,525.9399494147399,352.38300107912255,606.5072605836615
5.1261,20.0,6.137404580152672,0.9847328244274809,1655.0,3.1583969465648853,34.13,-117.62,1.588,162.92710895590287,592.194227457759,58.08167961881147,524.8092347390741,350.16531389773473,604.3375782700145
6.148,17.0,7.133587786259542,1.1870229007633588,831.0,3.1717557251908395,34.11,-117.62,2.439,160.78289253957726,593.7567822769889,57.79904246043278,526.3576662400233,352.0223837031958,606.1848095403072
